Platform,Problem ID,Problem Name,Rating,Status,Problem Link,Contest Name,Contest Date,Contest Link,Tags,Last Edit
Codeforces,1666L,Labyrinth,1800,,https://codeforces.com/contest/1666/problem/L,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,"dfs and similar, graphs",
Codeforces,1666K,Kingdom Partition,3200,,https://codeforces.com/contest/1666/problem/K,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,flows,
Codeforces,1666J,Job Lookup,2100,,https://codeforces.com/contest/1666/problem/J,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,"constructive algorithms, dp, shortest paths, trees",
Codeforces,1666I,Interactive Treasure Hunt,2200,,https://codeforces.com/contest/1666/problem/I,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,"brute force, constructive algorithms, geometry, interactive, math",
Codeforces,1666H,Heroes of Might,3500,,https://codeforces.com/contest/1666/problem/H,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,math,
Codeforces,1666G,Global Warming,3100,,https://codeforces.com/contest/1666/problem/G,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,"geometry, math",
Codeforces,1666F,Fancy Stack,2200,,https://codeforces.com/contest/1666/problem/F,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,"combinatorics, dp, implementation",
Codeforces,1666E,Even Split,2500,,https://codeforces.com/contest/1666/problem/E,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,"binary search, constructive algorithms, greedy, math",
Codeforces,1666D,Deletive Editing,900,,https://codeforces.com/contest/1666/problem/D,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,greedy,
Codeforces,1666C,Connect the Points,1800,,https://codeforces.com/contest/1666/problem/C,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,"brute force, constructive algorithms, geometry",
Codeforces,1666B,Budget Distribution,3300,,https://codeforces.com/contest/1666/problem/B,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,,
Codeforces,1666A,Admissible Map,3300,,https://codeforces.com/contest/1666/problem/A,"2021-2022 ICPC, NERC, Northern Eurasia Onsite (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",2022-04-13,https://codeforces.com/contest/1666,,
Codeforces,1665E,MinimizOR,2500,,https://codeforces.com/contest/1665/problem/E,Codeforces Round #781 (Div. 2),2022-04-08,https://codeforces.com/contest/1665,"bitmasks, brute force, data structures, divide and conquer, greedy, implementation, two pointers",
Codeforces,1665D,GCD Guess,2000,,https://codeforces.com/contest/1665/problem/D,Codeforces Round #781 (Div. 2),2022-04-08,https://codeforces.com/contest/1665,"bitmasks, chinese remainder theorem, constructive algorithms, games, interactive, math, number theory",
Codeforces,1665C,Tree Infection,1600,,https://codeforces.com/contest/1665/problem/C,Codeforces Round #781 (Div. 2),2022-04-08,https://codeforces.com/contest/1665,"binary search, greedy, sortings, trees",
Codeforces,1665B,Array Cloning Technique,900,,https://codeforces.com/contest/1665/problem/B,Codeforces Round #781 (Div. 2),2022-04-08,https://codeforces.com/contest/1665,"constructive algorithms, greedy, sortings",
Codeforces,1665A,GCD vs LCM,800,,https://codeforces.com/contest/1665/problem/A,Codeforces Round #781 (Div. 2),2022-04-08,https://codeforces.com/contest/1665,"constructive algorithms, math",
Codeforces,1661F,Teleporters,2600,,https://codeforces.com/contest/1661/problem/F,Educational Codeforces Round 126 (Rated for Div. 2),2022-04-09,https://codeforces.com/contest/1661,"binary search, greedy",
Codeforces,1661E,Narrow Components,2500,,https://codeforces.com/contest/1661/problem/E,Educational Codeforces Round 126 (Rated for Div. 2),2022-04-09,https://codeforces.com/contest/1661,"brute force, data structures, dp, dsu, math, trees",
Codeforces,1661D,Progressions Covering,1900,,https://codeforces.com/contest/1661/problem/D,Educational Codeforces Round 126 (Rated for Div. 2),2022-04-09,https://codeforces.com/contest/1661,"data structures, greedy",
Codeforces,1661C,Water the Trees,1700,,https://codeforces.com/contest/1661/problem/C,Educational Codeforces Round 126 (Rated for Div. 2),2022-04-09,https://codeforces.com/contest/1661,"binary search, greedy, math",
Codeforces,1661B,Getting Zero,1300,,https://codeforces.com/contest/1661/problem/B,Educational Codeforces Round 126 (Rated for Div. 2),2022-04-09,https://codeforces.com/contest/1661,"bitmasks, brute force, dfs and similar, dp, graphs, greedy, shortest paths",
Codeforces,1661A,Array Balancing,800,,https://codeforces.com/contest/1661/problem/A,Educational Codeforces Round 126 (Rated for Div. 2),2022-04-09,https://codeforces.com/contest/1661,"greedy, math",
Codeforces,1660F2,Promising String (hard version),2100,,https://codeforces.com/contest/1660/problem/F2,Codeforces Round #780 (Div. 3),2022-03-31,https://codeforces.com/contest/1660,"data structures, implementation, math, strings",
Codeforces,1660F1,Promising String (easy version),1700,,https://codeforces.com/contest/1660/problem/F1,Codeforces Round #780 (Div. 3),2022-03-31,https://codeforces.com/contest/1660,"brute force, implementation, math, strings",
Codeforces,1660E,Matrix and Shifts,1600,,https://codeforces.com/contest/1660/problem/E,Codeforces Round #780 (Div. 3),2022-03-31,https://codeforces.com/contest/1660,"brute force, constructive algorithms, greedy, implementation",
Codeforces,1660D,Maximum Product Strikes Back,1600,,https://codeforces.com/contest/1660/problem/D,Codeforces Round #780 (Div. 3),2022-03-31,https://codeforces.com/contest/1660,"brute force, implementation, math, two pointers",
Codeforces,1660C,Get an Even String,1300,,https://codeforces.com/contest/1660/problem/C,Codeforces Round #780 (Div. 3),2022-03-31,https://codeforces.com/contest/1660,"dp, greedy, strings",
Codeforces,1660B,Vlad and Candies,800,,https://codeforces.com/contest/1660/problem/B,Codeforces Round #780 (Div. 3),2022-03-31,https://codeforces.com/contest/1660,math,
Codeforces,1660A,Vasya and Coins,800,,https://codeforces.com/contest/1660/problem/A,Codeforces Round #780 (Div. 3),2022-03-31,https://codeforces.com/contest/1660,"greedy, math",
Codeforces,1659F,Tree and Permutation Game,3000,,https://codeforces.com/contest/1659/problem/F,Codeforces Round #782 (Div. 2),2022-04-17,https://codeforces.com/contest/1659,"dfs and similar, games, graphs, trees",
Codeforces,1659E,AND-MEX Walk,2200,,https://codeforces.com/contest/1659/problem/E,Codeforces Round #782 (Div. 2),2022-04-17,https://codeforces.com/contest/1659,"bitmasks, brute force, constructive algorithms, dfs and similar, dsu, graphs",
Codeforces,1659D,Reverse Sort Sum,1900,,https://codeforces.com/contest/1659/problem/D,Codeforces Round #782 (Div. 2),2022-04-17,https://codeforces.com/contest/1659,"constructive algorithms, data structures, greedy, implementation, math, two pointers",
Codeforces,1659C,Line Empire,1500,,https://codeforces.com/contest/1659/problem/C,Codeforces Round #782 (Div. 2),2022-04-17,https://codeforces.com/contest/1659,"binary search, brute force, dp, greedy, implementation, math",
Codeforces,1659B,Bit Flipping,1300,,https://codeforces.com/contest/1659/problem/B,Codeforces Round #782 (Div. 2),2022-04-17,https://codeforces.com/contest/1659,"bitmasks, constructive algorithms, greedy, strings",
Codeforces,1659A,Red Versus Blue,1000,,https://codeforces.com/contest/1659/problem/A,Codeforces Round #782 (Div. 2),2022-04-17,https://codeforces.com/contest/1659,"constructive algorithms, greedy, implementation, math",
Codeforces,1658F,Juju and Binary String,2700,,https://codeforces.com/contest/1658/problem/F,Codeforces Round #779 (Div. 2),2022-03-27,https://codeforces.com/contest/1658,"brute force, constructive algorithms, greedy, math",
Codeforces,1658E,Gojou and Matrix Game,2500,,https://codeforces.com/contest/1658/problem/E,Codeforces Round #779 (Div. 2),2022-03-27,https://codeforces.com/contest/1658,"data structures, dp, games, hashing, implementation, math, number theory, sortings",
Codeforces,1658D2,388535 (Hard Version),2300,,https://codeforces.com/contest/1658/problem/D2,Codeforces Round #779 (Div. 2),2022-03-27,https://codeforces.com/contest/1658,"bitmasks, brute force, data structures, math",
Codeforces,1658D1,388535 (Easy Version),1600,,https://codeforces.com/contest/1658/problem/D1,Codeforces Round #779 (Div. 2),2022-03-27,https://codeforces.com/contest/1658,"bitmasks, math",
Codeforces,1658C,Shinju and the Lost Permutation,1700,,https://codeforces.com/contest/1658/problem/C,Codeforces Round #779 (Div. 2),2022-03-27,https://codeforces.com/contest/1658,"constructive algorithms, math",
Codeforces,1658B,Marin and Anti-coprime Permutation,800,,https://codeforces.com/contest/1658/problem/B,Codeforces Round #779 (Div. 2),2022-03-27,https://codeforces.com/contest/1658,"combinatorics, math, number theory",
Codeforces,1658A,Marin and Photoshoot,800,,https://codeforces.com/contest/1658/problem/A,Codeforces Round #779 (Div. 2),2022-03-27,https://codeforces.com/contest/1658,"constructive algorithms, implementation, math",
Codeforces,1657F,Words on Tree,2600,,https://codeforces.com/contest/1657/problem/F,Educational Codeforces Round 125 (Rated for Div. 2),2022-03-22,https://codeforces.com/contest/1657,"2-sat, dfs and similar, dsu, graphs, trees",
Codeforces,1657E,Star MST,2200,,https://codeforces.com/contest/1657/problem/E,Educational Codeforces Round 125 (Rated for Div. 2),2022-03-22,https://codeforces.com/contest/1657,"combinatorics, dp, graph matchings, math",
Codeforces,1657D,For Gamers. By Gamers.,2000,,https://codeforces.com/contest/1657/problem/D,Educational Codeforces Round 125 (Rated for Div. 2),2022-03-22,https://codeforces.com/contest/1657,"binary search, brute force, greedy, math, sortings",
Codeforces,1657C,Bracket Sequence Deletion,1200,,https://codeforces.com/contest/1657/problem/C,Educational Codeforces Round 125 (Rated for Div. 2),2022-03-22,https://codeforces.com/contest/1657,"greedy, implementation",
Codeforces,1657B,XY Sequence,800,,https://codeforces.com/contest/1657/problem/B,Educational Codeforces Round 125 (Rated for Div. 2),2022-03-22,https://codeforces.com/contest/1657,greedy,
Codeforces,1657A,Integer Moves,800,,https://codeforces.com/contest/1657/problem/A,Educational Codeforces Round 125 (Rated for Div. 2),2022-03-22,https://codeforces.com/contest/1657,"brute force, math",
Codeforces,1656I,Neighbour Ordering,3500,,https://codeforces.com/contest/1656/problem/I,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"constructive algorithms, graphs",
Codeforces,1656H,Equal LCM Subsets,3200,,https://codeforces.com/contest/1656/problem/H,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"data structures, math, number theory",
Codeforces,1656G,Cycle Palindrome,3200,,https://codeforces.com/contest/1656/problem/G,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"constructive algorithms, graphs, math",
Codeforces,1656F,Parametric MST,2600,,https://codeforces.com/contest/1656/problem/F,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"binary search, constructive algorithms, graphs, greedy, math, sortings",
Codeforces,1656E,Equal Tree Sums,2200,,https://codeforces.com/contest/1656/problem/E,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"constructive algorithms, dfs and similar, math, trees",
Codeforces,1656D,K-good,1900,,https://codeforces.com/contest/1656/problem/D,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"constructive algorithms, math, number theory",
Codeforces,1656C,Make Equal With Mod,1200,,https://codeforces.com/contest/1656/problem/C,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"constructive algorithms, math, number theory, sortings",
Codeforces,1656B,Subtract Operation,1100,,https://codeforces.com/contest/1656/problem/B,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"data structures, greedy, math, two pointers",
Codeforces,1656A,Good Pairs,800,,https://codeforces.com/contest/1656/problem/A,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24,https://codeforces.com/contest/1656,"math, sortings",
Codeforces,1654H,Three Minimums,3500,,https://codeforces.com/contest/1654/problem/H,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,"combinatorics, constructive algorithms, divide and conquer, dp, fft, math",
Codeforces,1654G,Snowy Mountain,2900,,https://codeforces.com/contest/1654/problem/G,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,"data structures, dfs and similar, graphs, greedy, shortest paths, trees",
Codeforces,1654F,Minimal String Xoration,2800,,https://codeforces.com/contest/1654/problem/F,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,"bitmasks, data structures, divide and conquer, greedy, hashing, sortings, strings",
Codeforces,1654E,Arithmetic Operations,2300,,https://codeforces.com/contest/1654/problem/E,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,"brute force, data structures, graphs, math",
Codeforces,1654D,Potion Brewing Class,2100,,https://codeforces.com/contest/1654/problem/D,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,"dfs and similar, math, number theory, trees",
Codeforces,1654C,Alice and the Cake,1400,,https://codeforces.com/contest/1654/problem/C,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,"data structures, greedy, implementation, sortings",
Codeforces,1654B,Prefix Removals,800,,https://codeforces.com/contest/1654/problem/B,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,strings,
Codeforces,1654A,Maximum Cake Tastiness,800,,https://codeforces.com/contest/1654/problem/A,"Codeforces Round #778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",2022-03-20,https://codeforces.com/contest/1654,"brute force, greedy, implementation, sortings",
Codeforces,1651F,Tower Defense,3000,,https://codeforces.com/contest/1651/problem/F,Educational Codeforces Round 124 (Rated for Div. 2),2022-03-10,https://codeforces.com/contest/1651,"binary search, brute force, data structures",
Codeforces,1651E,Sum of Matchings,2600,,https://codeforces.com/contest/1651/problem/E,Educational Codeforces Round 124 (Rated for Div. 2),2022-03-10,https://codeforces.com/contest/1651,"brute force, combinatorics, constructive algorithms, dfs and similar, graph matchings, greedy, math",
Codeforces,1651D,Nearest Excluded Points,1900,,https://codeforces.com/contest/1651/problem/D,Educational Codeforces Round 124 (Rated for Div. 2),2022-03-10,https://codeforces.com/contest/1651,"binary search, data structures, dfs and similar, graphs, shortest paths",
Codeforces,1651C,Fault-tolerant Network,1500,,https://codeforces.com/contest/1651/problem/C,Educational Codeforces Round 124 (Rated for Div. 2),2022-03-10,https://codeforces.com/contest/1651,"brute force, data structures, implementation",
Codeforces,1651B,Prove Him Wrong,800,,https://codeforces.com/contest/1651/problem/B,Educational Codeforces Round 124 (Rated for Div. 2),2022-03-10,https://codeforces.com/contest/1651,"constructive algorithms, greedy",
Codeforces,1651A,Playoff,800,,https://codeforces.com/contest/1651/problem/A,Educational Codeforces Round 124 (Rated for Div. 2),2022-03-10,https://codeforces.com/contest/1651,implementation,
Codeforces,1650G,Counting Shortcuts,2100,,https://codeforces.com/contest/1650/problem/G,Codeforces Round #776 (Div. 3),2022-03-08,https://codeforces.com/contest/1650,"data structures, dfs and similar, dp, graphs, shortest paths",
Codeforces,1650F,Vitaly and Advanced Useless Algorithms,2200,,https://codeforces.com/contest/1650/problem/F,Codeforces Round #776 (Div. 3),2022-03-08,https://codeforces.com/contest/1650,"dp, greedy, implementation",
Codeforces,1650E,Rescheduling the Exam,1900,,https://codeforces.com/contest/1650/problem/E,Codeforces Round #776 (Div. 3),2022-03-08,https://codeforces.com/contest/1650,"binary search, data structures, greedy, implementation, math, sortings",
Codeforces,1650D,Twist the Permutation,1300,,https://codeforces.com/contest/1650/problem/D,Codeforces Round #776 (Div. 3),2022-03-08,https://codeforces.com/contest/1650,"brute force, constructive algorithms, implementation, math",
Codeforces,1650C,Weight of the System of Nested Segments,1200,,https://codeforces.com/contest/1650/problem/C,Codeforces Round #776 (Div. 3),2022-03-08,https://codeforces.com/contest/1650,"greedy, hashing, implementation, sortings",
Codeforces,1650B,DIV + MOD,900,,https://codeforces.com/contest/1650/problem/B,Codeforces Round #776 (Div. 3),2022-03-08,https://codeforces.com/contest/1650,math,
Codeforces,1650A,Deletions of Two Adjacent Letters,800,,https://codeforces.com/contest/1650/problem/A,Codeforces Round #776 (Div. 3),2022-03-08,https://codeforces.com/contest/1650,"implementation, strings",
Codeforces,1649B,Game of Ball Passing,1300,,https://codeforces.com/contest/1649/problem/B,"Codeforces Round #775 (Div. 2, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1649,"greedy, implementation",
Codeforces,1649A,Game,800,,https://codeforces.com/contest/1649/problem/A,"Codeforces Round #775 (Div. 2, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1649,implementation,
Codeforces,1648F,Two Avenues,3500,,https://codeforces.com/contest/1648/problem/F,"Codeforces Round #775 (Div. 1, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1648,"data structures, dfs and similar, graphs",
Codeforces,1648E,Air Reform,3200,,https://codeforces.com/contest/1648/problem/E,"Codeforces Round #775 (Div. 1, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1648,"data structures, dfs and similar, divide and conquer, dsu, graphs, implementation, trees",
Codeforces,1648D,Serious Business,2800,,https://codeforces.com/contest/1648/problem/D,"Codeforces Round #775 (Div. 1, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1648,"data structures, divide and conquer, dp, implementation, shortest paths",
Codeforces,1648C,Tyler and Strings,1900,,https://codeforces.com/contest/1648/problem/C,"Codeforces Round #775 (Div. 1, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1648,"combinatorics, data structures, implementation",
Codeforces,1648B,Integral Array,1800,,https://codeforces.com/contest/1648/problem/B,"Codeforces Round #775 (Div. 1, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1648,"brute force, constructive algorithms, data structures, math",
Codeforces,1648A,Weird Sum,1400,,https://codeforces.com/contest/1648/problem/A,"Codeforces Round #775 (Div. 1, based on Moscow Open Olympiad in Informatics)",2022-03-06,https://codeforces.com/contest/1648,"combinatorics, data structures, geometry, math, matrices, sortings",
Codeforces,1647F,Madoka and Laziness,3100,,https://codeforces.com/contest/1647/problem/F,Codeforces Round #777 (Div. 2),2022-03-11,https://codeforces.com/contest/1647,"dp, greedy",
Codeforces,1647E,Madoka and the Sixth-graders,2500,,https://codeforces.com/contest/1647/problem/E,Codeforces Round #777 (Div. 2),2022-03-11,https://codeforces.com/contest/1647,"data structures, dfs and similar, greedy",
Codeforces,1647D,Madoka and the Best School in Russia,1900,,https://codeforces.com/contest/1647/problem/D,Codeforces Round #777 (Div. 2),2022-03-11,https://codeforces.com/contest/1647,"constructive algorithms, dp, math, number theory",
Codeforces,1647C,Madoka and Childish Pranks,1300,,https://codeforces.com/contest/1647/problem/C,Codeforces Round #777 (Div. 2),2022-03-11,https://codeforces.com/contest/1647,"constructive algorithms, greedy",
Codeforces,1647B,Madoka and the Elegant Gift,1200,,https://codeforces.com/contest/1647/problem/B,Codeforces Round #777 (Div. 2),2022-03-11,https://codeforces.com/contest/1647,"brute force, constructive algorithms, graphs, implementation",
Codeforces,1647A,Madoka and Math Dad,800,,https://codeforces.com/contest/1647/problem/A,Codeforces Round #777 (Div. 2),2022-03-11,https://codeforces.com/contest/1647,"implementation, math",
